total_outlayed_amount,awarding_agency_name,BAC,BRK.B,CMCSA,COST,CRM,CSCO,DIS,GOOGL,HD,INTC,JNJ,JPM,KO,LLY,MA,MCD,META,MRK,MSFT,NFLX,NGL,NSRGY,NVDA,ORCL,PEP,PFE,PG,T,TMO,UNH,V,WFC,WMT,AAPL,ABT,ACN,ADBE,AMD,AMZN,BA,TSLA,VZ,XOM
105138.0,Department of Labor,-0.0115927419354838,-0.006192152261765,-0.0016758439071103,-0.0103099760862699,-0.0103759453436117,-0.0090191657271702,-0.0222476348892816,0.0068736810370817,0.0095014807502469,-0.0328218243819267,-0.0004319387881031,-0.0181162856871859,-0.0020873921514056,-0.0016479671309569,0.0052247873633048,-0.0050244655347935,0.0070400391307385,0.0103909827404014,-0.022333255867999,-0.0044270870049487,0.0,-0.0019866891824774,-0.0365612648221344,-0.0190140845070423,0.0078212290502792,-0.0093296475466482,-0.0009237875288683,0.0059090909090908,-0.0091016376481238,-0.0023602654443456,0.0096381160210947,-0.0194724730040715,0.0064396284829721,-0.0291416309012875,-0.0039470221910359,-0.0042435215570895,-0.0289312063038355,-0.026389566065334,-0.0064401867654162,0.01433833201789,-0.0137981118373275,0.006680026720107,0.0231189216857192
117104.0,Department of Labor,0.0002549719530851,-0.0016178045954395,-0.0095923261390888,0.0013107205543778,0.0317864658323181,-0.0022753128555177,0.0010632642211589,-0.0067668722678004,0.005402762498472,-0.0132216835610401,-0.0050620408667203,0.0012074961360124,-0.0097615395342349,0.0074507054992765,-0.0016318143357911,0.0025744273549408,-0.0063489860703941,-0.0231828481784904,-0.0084622881456654,0.007024202342345,-0.0266666666666667,-0.0040808201453169,0.0158119658119657,0.0032902608279492,-0.0106780254405414,-0.002092779909313,-0.0064724919093851,0.0027112516945324,-0.0003589258328711,0.015446596948397,-0.0021613832853026,-0.0016248420292471,-0.0103359173126613,0.0025197825029839,0.000704473406129,0.0122450139212455,0.0059864757358789,0.00018779342723,-0.0019985955814832,-0.0086240435741149,-0.0348810169754281,-0.0035390400353905,0.0132577336779786
515827.0,Department of Labor,0.0002549719530851,-0.0016178045954395,-0.0095923261390888,0.0013107205543778,0.0317864658323181,-0.0022753128555177,0.0010632642211589,-0.0067668722678004,0.005402762498472,-0.0132216835610401,-0.0050620408667203,0.0012074961360124,-0.0097615395342349,0.0074507054992765,-0.0016318143357911,0.0025744273549408,-0.0063489860703941,-0.0231828481784904,-0.0084622881456654,0.007024202342345,-0.0266666666666667,-0.0040808201453169,0.0158119658119657,0.0032902608279492,-0.0106780254405414,-0.002092779909313,-0.0064724919093851,0.0027112516945324,-0.0003589258328711,0.015446596948397,-0.0021613832853026,-0.0016248420292471,-0.0103359173126613,0.0025197825029839,0.000704473406129,0.0122450139212455,0.0059864757358789,0.00018779342723,-0.0019985955814832,-0.0086240435741149,-0.0348810169754281,-0.0035390400353905,0.0132577336779786
872518.0,Department of Labor,0.0002549719530851,-0.0016178045954395,-0.0095923261390888,0.0013107205543778,0.0317864658323181,-0.0022753128555177,0.0010632642211589,-0.0067668722678004,0.005402762498472,-0.0132216835610401,-0.0050620408667203,0.0012074961360124,-0.0097615395342349,0.0074507054992765,-0.0016318143357911,0.0025744273549408,-0.0063489860703941,-0.0231828481784904,-0.0084622881456654,0.007024202342345,-0.0266666666666667,-0.0040808201453169,0.0158119658119657,0.0032902608279492,-0.0106780254405414,-0.002092779909313,-0.0064724919093851,0.0027112516945324,-0.0003589258328711,0.015446596948397,-0.0021613832853026,-0.0016248420292471,-0.0103359173126613,0.0025197825029839,0.000704473406129,0.0122450139212455,0.0059864757358789,0.00018779342723,-0.0019985955814832,-0.0086240435741149,-0.0348810169754281,-0.0035390400353905,0.0132577336779786
3360426.38,Department of Labor,0.0002549719530851,-0.0016178045954395,-0.0095923261390888,0.0013107205543778,0.0317864658323181,-0.0022753128555177,0.0010632642211589,-0.0067668722678004,0.005402762498472,-0.0132216835610401,-0.0050620408667203,0.0012074961360124,-0.0097615395342349,0.0074507054992765,-0.0016318143357911,0.0025744273549408,-0.0063489860703941,-0.0231828481784904,-0.0084622881456654,0.007024202342345,-0.0266666666666667,-0.0040808201453169,0.0158119658119657,0.0032902608279492,-0.0106780254405414,-0.002092779909313,-0.0064724919093851,0.0027112516945324,-0.0003589258328711,0.015446596948397,-0.0021613832853026,-0.0016248420292471,-0.0103359173126613,0.0025197825029839,0.000704473406129,0.0122450139212455,0.0059864757358789,0.00018779342723,-0.0019985955814832,-0.0086240435741149,-0.0348810169754281,-0.0035390400353905,0.0132577336779786
261185.0,Department of Labor,0.0002549719530851,-0.0016178045954395,-0.0095923261390888,0.0013107205543778,0.0317864658323181,-0.0022753128555177,0.0010632642211589,-0.0067668722678004,0.005402762498472,-0.0132216835610401,-0.0050620408667203,0.0012074961360124,-0.0097615395342349,0.0074507054992765,-0.0016318143357911,0.0025744273549408,-0.0063489860703941,-0.0231828481784904,-0.0084622881456654,0.007024202342345,-0.0266666666666667,-0.0040808201453169,0.0158119658119657,0.0032902608279492,-0.0106780254405414,-0.002092779909313,-0.0064724919093851,0.0027112516945324,-0.0003589258328711,0.015446596948397,-0.0021613832853026,-0.0016248420292471,-0.0103359173126613,0.0025197825029839,0.000704473406129,0.0122450139212455,0.0059864757358789,0.00018779342723,-0.0019985955814832,-0.0086240435741149,-0.0348810169754281,-0.0035390400353905,0.0132577336779786
67416.0,Department of Labor,0.0002549719530851,-0.0016178045954395,-0.0095923261390888,0.0013107205543778,0.0317864658323181,-0.0022753128555177,0.0010632642211589,-0.0067668722678004,0.005402762498472,-0.0132216835610401,-0.0050620408667203,0.0012074961360124,-0.0097615395342349,0.0074507054992765,-0.0016318143357911,0.0025744273549408,-0.0063489860703941,-0.0231828481784904,-0.0084622881456654,0.007024202342345,-0.0266666666666667,-0.0040808201453169,0.0158119658119657,0.0032902608279492,-0.0106780254405414,-0.002092779909313,-0.0064724919093851,0.0027112516945324,-0.0003589258328711,0.015446596948397,-0.0021613832853026,-0.0016248420292471,-0.0103359173126613,0.0025197825029839,0.000704473406129,0.0122450139212455,0.0059864757358789,0.00018779342723,-0.0019985955814832,-0.0086240435741149,-0.0348810169754281,-0.0035390400353905,0.0132577336779786
344485.0,Department of Labor,0.0002549719530851,-0.0016178045954395,-0.0095923261390888,0.0013107205543778,0.0317864658323181,-0.0022753128555177,0.0010632642211589,-0.0067668722678004,0.005402762498472,-0.0132216835610401,-0.0050620408667203,0.0012074961360124,-0.0097615395342349,0.0074507054992765,-0.0016318143357911,0.0025744273549408,-0.0063489860703941,-0.0231828481784904,-0.0084622881456654,0.007024202342345,-0.0266666666666667,-0.0040808201453169,0.0158119658119657,0.0032902608279492,-0.0106780254405414,-0.002092779909313,-0.0064724919093851,0.0027112516945324,-0.0003589258328711,0.015446596948397,-0.0021613832853026,-0.0016248420292471,-0.0103359173126613,0.0025197825029839,0.000704473406129,0.0122450139212455,0.0059864757358789,0.00018779342723,-0.0019985955814832,-0.0086240435741149,-0.0348810169754281,-0.0035390400353905,0.0132577336779786
307169.1,Department of Labor,0.0002549719530851,-0.0016178045954395,-0.0095923261390888,0.0013107205543778,0.0317864658323181,-0.0022753128555177,0.0010632642211589,-0.0067668722678004,0.005402762498472,-0.0132216835610401,-0.0050620408667203,0.0012074961360124,-0.0097615395342349,0.0074507054992765,-0.0016318143357911,0.0025744273549408,-0.0063489860703941,-0.0231828481784904,-0.0084622881456654,0.007024202342345,-0.0266666666666667,-0.0040808201453169,0.0158119658119657,0.0032902608279492,-0.0106780254405414,-0.002092779909313,-0.0064724919093851,0.0027112516945324,-0.0003589258328711,0.015446596948397,-0.0021613832853026,-0.0016248420292471,-0.0103359173126613,0.0025197825029839,0.000704473406129,0.0122450139212455,0.0059864757358789,0.00018779342723,-0.0019985955814832,-0.0086240435741149,-0.0348810169754281,-0.0035390400353905,0.0132577336779786
5383913.6,Department of Labor,0.0002549719530851,-0.0016178045954395,-0.0095923261390888,0.0013107205543778,0.0317864658323181,-0.0022753128555177,0.0010632642211589,-0.0067668722678004,0.005402762498472,-0.0132216835610401,-0.0050620408667203,0.0012074961360124,-0.0097615395342349,0.0074507054992765,-0.0016318143357911,0.0025744273549408,-0.0063489860703941,-0.0231828481784904,-0.0084622881456654,0.007024202342345,-0.0266666666666667,-0.0040808201453169,0.0158119658119657,0.0032902608279492,-0.0106780254405414,-0.002092779909313,-0.0064724919093851,0.0027112516945324,-0.0003589258328711,0.015446596948397,-0.0021613832853026,-0.0016248420292471,-0.0103359173126613,0.0025197825029839,0.000704473406129,0.0122450139212455,0.0059864757358789,0.00018779342723,-0.0019985955814832,-0.0086240435741149,-0.0348810169754281,-0.0035390400353905,0.0132577336779786
919141.87,Department of Labor,0.0002549719530851,-0.0016178045954395,-0.0095923261390888,0.0013107205543778,0.0317864658323181,-0.0022753128555177,0.0010632642211589,-0.0067668722678004,0.005402762498472,-0.0132216835610401,-0.0050620408667203,0.0012074961360124,-0.0097615395342349,0.0074507054992765,-0.0016318143357911,0.0025744273549408,-0.0063489860703941,-0.0231828481784904,-0.0084622881456654,0.007024202342345,-0.0266666666666667,-0.0040808201453169,0.0158119658119657,0.0032902608279492,-0.0106780254405414,-0.002092779909313,-0.0064724919093851,0.0027112516945324,-0.0003589258328711,0.015446596948397,-0.0021613832853026,-0.0016248420292471,-0.0103359173126613,0.0025197825029839,0.000704473406129,0.0122450139212455,0.0059864757358789,0.00018779342723,-0.0019985955814832,-0.0086240435741149,-0.0348810169754281,-0.0035390400353905,0.0132577336779786
226648.72,Department of Labor,0.0002549719530851,-0.0016178045954395,-0.0095923261390888,0.0013107205543778,0.0317864658323181,-0.0022753128555177,0.0010632642211589,-0.0067668722678004,0.005402762498472,-0.0132216835610401,-0.0050620408667203,0.0012074961360124,-0.0097615395342349,0.0074507054992765,-0.0016318143357911,0.0025744273549408,-0.0063489860703941,-0.0231828481784904,-0.0084622881456654,0.007024202342345,-0.0266666666666667,-0.0040808201453169,0.0158119658119657,0.0032902608279492,-0.0106780254405414,-0.002092779909313,-0.0064724919093851,0.0027112516945324,-0.0003589258328711,0.015446596948397,-0.0021613832853026,-0.0016248420292471,-0.0103359173126613,0.0025197825029839,0.000704473406129,0.0122450139212455,0.0059864757358789,0.00018779342723,-0.0019985955814832,-0.0086240435741149,-0.0348810169754281,-0.0035390400353905,0.0132577336779786
83803.3,Department of Labor,0.0002549719530851,-0.0016178045954395,-0.0095923261390888,0.0013107205543778,0.0317864658323181,-0.0022753128555177,0.0010632642211589,-0.0067668722678004,0.005402762498472,-0.0132216835610401,-0.0050620408667203,0.0012074961360124,-0.0097615395342349,0.0074507054992765,-0.0016318143357911,0.0025744273549408,-0.0063489860703941,-0.0231828481784904,-0.0084622881456654,0.007024202342345,-0.0266666666666667,-0.0040808201453169,0.0158119658119657,0.0032902608279492,-0.0106780254405414,-0.002092779909313,-0.0064724919093851,0.0027112516945324,-0.0003589258328711,0.015446596948397,-0.0021613832853026,-0.0016248420292471,-0.0103359173126613,0.0025197825029839,0.000704473406129,0.0122450139212455,0.0059864757358789,0.00018779342723,-0.0019985955814832,-0.0086240435741149,-0.0348810169754281,-0.0035390400353905,0.0132577336779786
163835.0,Department of Labor,0.0002549719530851,-0.0016178045954395,-0.0095923261390888,0.0013107205543778,0.0317864658323181,-0.0022753128555177,0.0010632642211589,-0.0067668722678004,0.005402762498472,-0.0132216835610401,-0.0050620408667203,0.0012074961360124,-0.0097615395342349,0.0074507054992765,-0.0016318143357911,0.0025744273549408,-0.0063489860703941,-0.0231828481784904,-0.0084622881456654,0.007024202342345,-0.0266666666666667,-0.0040808201453169,0.0158119658119657,0.0032902608279492,-0.0106780254405414,-0.002092779909313,-0.0064724919093851,0.0027112516945324,-0.0003589258328711,0.015446596948397,-0.0021613832853026,-0.0016248420292471,-0.0103359173126613,0.0025197825029839,0.000704473406129,0.0122450139212455,0.0059864757358789,0.00018779342723,-0.0019985955814832,-0.0086240435741149,-0.0348810169754281,-0.0035390400353905,0.0132577336779786
70782.58,Department of Labor,0.0002549719530851,-0.0016178045954395,-0.0095923261390888,0.0013107205543778,0.0317864658323181,-0.0022753128555177,0.0010632642211589,-0.0067668722678004,0.005402762498472,-0.0132216835610401,-0.0050620408667203,0.0012074961360124,-0.0097615395342349,0.0074507054992765,-0.0016318143357911,0.0025744273549408,-0.0063489860703941,-0.0231828481784904,-0.0084622881456654,0.007024202342345,-0.0266666666666667,-0.0040808201453169,0.0158119658119657,0.0032902608279492,-0.0106780254405414,-0.002092779909313,-0.0064724919093851,0.0027112516945324,-0.0003589258328711,0.015446596948397,-0.0021613832853026,-0.0016248420292471,-0.0103359173126613,0.0025197825029839,0.000704473406129,0.0122450139212455,0.0059864757358789,0.00018779342723,-0.0019985955814832,-0.0086240435741149,-0.0348810169754281,-0.0035390400353905,0.0132577336779786
245878.0,Department of Labor,0.0002549719530851,-0.0016178045954395,-0.0095923261390888,0.0013107205543778,0.0317864658323181,-0.0022753128555177,0.0010632642211589,-0.0067668722678004,0.005402762498472,-0.0132216835610401,-0.0050620408667203,0.0012074961360124,-0.0097615395342349,0.0074507054992765,-0.0016318143357911,0.0025744273549408,-0.0063489860703941,-0.0231828481784904,-0.0084622881456654,0.007024202342345,-0.0266666666666667,-0.0040808201453169,0.0158119658119657,0.0032902608279492,-0.0106780254405414,-0.002092779909313,-0.0064724919093851,0.0027112516945324,-0.0003589258328711,0.015446596948397,-0.0021613832853026,-0.0016248420292471,-0.0103359173126613,0.0025197825029839,0.000704473406129,0.0122450139212455,0.0059864757358789,0.00018779342723,-0.0019985955814832,-0.0086240435741149,-0.0348810169754281,-0.0035390400353905,0.0132577336779786
130000.0,Department of Labor,0.00050981391792,-0.0081240282917643,-0.0118644067796609,-0.003255438061307,0.0051166451982251,-0.0036107943747624,-0.0055231014338822,0.0,0.000778096581238,-0.0058061634658329,-0.0041571011974932,-0.009937768343866,-0.0069004365582313,-0.0061947995107006,-0.0012107270415884,-0.0010205425335791,0.0173879645955903,-0.0169521770164167,-0.0014144271570013,-0.0060329916044383,0.0045662100456622,-0.0130921447131721,0.033655868742112,-0.0050682726134397,-0.0060159245060454,-0.0094372596994057,-0.0104699860400184,-0.0063091482649842,-0.0192583888236063,0.0007428542486198,-0.0005054151624548,-0.0057866184448462,0.0,-0.0048946115177705,-0.0124076029567054,0.0138931769064525,-0.0039738241632233,0.0192139191388158,-0.0151547954102618,-0.0155013408332786,-0.0335716006746447,-0.0117647058823527,0.0087228439763002
19749.45,Department of Labor,0.00050981391792,-0.0081240282917643,-0.0118644067796609,-0.003255438061307,0.0051166451982251,-0.0036107943747624,-0.0055231014338822,0.0,0.000778096581238,-0.0058061634658329,-0.0041571011974932,-0.009937768343866,-0.0069004365582313,-0.0061947995107006,-0.0012107270415884,-0.0010205425335791,0.0173879645955903,-0.0169521770164167,-0.0014144271570013,-0.0060329916044383,0.0045662100456622,-0.0130921447131721,0.033655868742112,-0.0050682726134397,-0.0060159245060454,-0.0094372596994057,-0.0104699860400184,-0.0063091482649842,-0.0192583888236063,0.0007428542486198,-0.0005054151624548,-0.0057866184448462,0.0,-0.0048946115177705,-0.0124076029567054,0.0138931769064525,-0.0039738241632233,0.0192139191388158,-0.0151547954102618,-0.0155013408332786,-0.0335716006746447,-0.0117647058823527,0.0087228439763002
563935.58,Department of Labor,0.00050981391792,-0.0081240282917643,-0.0118644067796609,-0.003255438061307,0.0051166451982251,-0.0036107943747624,-0.0055231014338822,0.0,0.000778096581238,-0.0058061634658329,-0.0041571011974932,-0.009937768343866,-0.0069004365582313,-0.0061947995107006,-0.0012107270415884,-0.0010205425335791,0.0173879645955903,-0.0169521770164167,-0.0014144271570013,-0.0060329916044383,0.0045662100456622,-0.0130921447131721,0.033655868742112,-0.0050682726134397,-0.0060159245060454,-0.0094372596994057,-0.0104699860400184,-0.0063091482649842,-0.0192583888236063,0.0007428542486198,-0.0005054151624548,-0.0057866184448462,0.0,-0.0048946115177705,-0.0124076029567054,0.0138931769064525,-0.0039738241632233,0.0192139191388158,-0.0151547954102618,-0.0155013408332786,-0.0335716006746447,-0.0117647058823527,0.0087228439763002
979513.36,Department of Labor,0.00050981391792,-0.0081240282917643,-0.0118644067796609,-0.003255438061307,0.0051166451982251,-0.0036107943747624,-0.0055231014338822,0.0,0.000778096581238,-0.0058061634658329,-0.0041571011974932,-0.009937768343866,-0.0069004365582313,-0.0061947995107006,-0.0012107270415884,-0.0010205425335791,0.0173879645955903,-0.0169521770164167,-0.0014144271570013,-0.0060329916044383,0.0045662100456622,-0.0130921447131721,0.033655868742112,-0.0050682726134397,-0.0060159245060454,-0.0094372596994057,-0.0104699860400184,-0.0063091482649842,-0.0192583888236063,0.0007428542486198,-0.0005054151624548,-0.0057866184448462,0.0,-0.0048946115177705,-0.0124076029567054,0.0138931769064525,-0.0039738241632233,0.0192139191388158,-0.0151547954102618,-0.0155013408332786,-0.0335716006746447,-0.0117647058823527,0.0087228439763002
41469.69,Department of Labor,0.00050981391792,-0.0081240282917643,-0.0118644067796609,-0.003255438061307,0.0051166451982251,-0.0036107943747624,-0.0055231014338822,0.0,0.000778096581238,-0.0058061634658329,-0.0041571011974932,-0.009937768343866,-0.0069004365582313,-0.0061947995107006,-0.0012107270415884,-0.0010205425335791,0.0173879645955903,-0.0169521770164167,-0.0014144271570013,-0.0060329916044383,0.0045662100456622,-0.0130921447131721,0.033655868742112,-0.0050682726134397,-0.0060159245060454,-0.0094372596994057,-0.0104699860400184,-0.0063091482649842,-0.0192583888236063,0.0007428542486198,-0.0005054151624548,-0.0057866184448462,0.0,-0.0048946115177705,-0.0124076029567054,0.0138931769064525,-0.0039738241632233,0.0192139191388158,-0.0151547954102618,-0.0155013408332786,-0.0335716006746447,-0.0117647058823527,0.0087228439763002
284298.0,Department of Labor,0.00050981391792,-0.0081240282917643,-0.0118644067796609,-0.003255438061307,0.0051166451982251,-0.0036107943747624,-0.0055231014338822,0.0,0.000778096581238,-0.0058061634658329,-0.0041571011974932,-0.009937768343866,-0.0069004365582313,-0.0061947995107006,-0.0012107270415884,-0.0010205425335791,0.0173879645955903,-0.0169521770164167,-0.0014144271570013,-0.0060329916044383,0.0045662100456622,-0.0130921447131721,0.033655868742112,-0.0050682726134397,-0.0060159245060454,-0.0094372596994057,-0.0104699860400184,-0.0063091482649842,-0.0192583888236063,0.0007428542486198,-0.0005054151624548,-0.0057866184448462,0.0,-0.0048946115177705,-0.0124076029567054,0.0138931769064525,-0.0039738241632233,0.0192139191388158,-0.0151547954102618,-0.0155013408332786,-0.0335716006746447,-0.0117647058823527,0.0087228439763002
